instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
milp1,MILP,sweep_all,synthetic,13.56779918317475,0.8333333333333334,0.04671812057495117,3.2188758248682006,32.35174663335047,0,-0.017622658444638537,0.04615023665107099,-0.16114532520393185,0.005814211335352248
milp2,MILP,sweep_all,synthetic,143.4963851606485,0.9666666666666667,0.009411066770553589,4.23410650459726,32.992183582693706,0,0.02519025613313109,0.03446805543468248,-0.07089563310578019,0.07644073966756272
milp3,MILP,sweep_all,synthetic,853.1880497300713,0.9666666666666667,0.001780688762664795,4.465908118654584,32.72965686580451,0,0.006593601418143986,0.0562399120428114,-0.07163021171888176,0.08228064035026224
milp4,MILP,sweep_all,synthetic,1478.6321270908015,0.9666666666666667,0.0010389089584350586,4.553876891600541,32.99541444196227,0,0.006593601418143986,0.048232677952223586,-0.06610268428676457,0.09776786813171624
milp5,MILP,sweep_all,synthetic,1412.2381903730816,0.9666666666666667,0.0010890364646911621,4.605170185988092,32.895947438980755,0,0.021627576447477488,0.04302069058963452,-0.06549419419539365,0.11879471802997361
milp6,MILP,sweep_all,synthetic,1349.7992037948704,0.9666666666666667,0.0011395812034606934,4.3694478524670215,32.84029731011398,0,0.024496162306123625,0.06125804493249749,-0.057296590009577236,0.19938453557855354
milp7,MILP,sweep_all,synthetic,1081.6242868694835,0.9666666666666667,0.0014224052429199219,4.5217885770490405,33.168340565534,0,0.024496162306123625,0.04036396198792171,-0.06621459623941293,0.08753437198858828
milp8,MILP,sweep_all,synthetic,12.104775321244121,0.8666666666666667,0.0774068683385849,3.091042453358316,33.24253923180555,0,-0.01690659973610913,0.04224609023145814,-0.1514569005862492,0.0219788463740397
milp9,MILP,sweep_all,synthetic,76.34656858781675,1.0,0.022936195135116577,4.48863636973214,33.8248596665537,0,0.021627576447477488,0.04083253906357799,-0.06161064138488231,0.1152648668419632
milp10,MILP,sweep_all,synthetic,184.98700681478667,1.0,0.010376662015914917,4.653960350157523,33.81587768818747,0,0.021627576447477488,0.04945935343876787,-0.06961744300992206,0.11240328754499024
milp11,MILP,sweep_all,synthetic,233.19333489703416,1.0,0.008300289511680603,4.663439094112067,33.84638366623409,0,0.01587034470505568,0.04465584792717606,-0.0544107641659113,0.13560435672793084
milp12,MILP,sweep_all,synthetic,224.88328739212255,1.0,0.008616462349891663,4.59511985013459,33.758575229113,0,0.024496162306123625,0.0514229636821725,-0.06227237423949059,0.13438425988833574
milp13,MILP,sweep_all,synthetic,240.84170929006936,1.0,0.00804390013217926,4.634728988229636,33.94914613498031,0,0.024496162306123625,0.03715667621352096,-0.06827777483384037,0.09944618078129444
milp14,MILP,sweep_all,synthetic,283.77446306199937,1.0,0.006822690367698669,4.634728988229636,33.909732765441596,0,0.024496162306123625,0.032960140448681466,-0.0692260327407567,0.08001283530076958
milp15,MILP,sweep_all,synthetic,9.710306456795342,0.3333333333333333,0.013059407472610474,4.330733340286331,31.84623704644745,0,-0.017622658444638537,0.047222115734844056,-0.1626785983870176,0.005832309546603777
milp16,MILP,sweep_all,synthetic,64.91766736918305,0.6666666666666666,0.004390209913253784,4.51085950651685,31.96851558236291,0,-2.224724673269632e-05,0.04076201716672582,-0.14667973920715172,0.01904731949757218
milp17,MILP,sweep_all,synthetic,107.93435369399286,0.7333333333333333,0.003018990159034729,4.382026634673881,32.04930752226021,0,-2.224724673269632e-05,0.03955484756109482,-0.13756822277495254,0.011716983974197417
milp18,MILP,sweep_all,synthetic,114.54960355555461,0.7333333333333333,0.0028813332319259644,4.394449154672439,32.10356622198843,0,-0.010842583211165702,0.0349419278362045,-0.12312610282891358,0.012276130284966855
milp19,MILP,sweep_all,synthetic,114.8338993884808,0.7333333333333333,0.002877950668334961,4.5217885770490405,32.08440208664193,0,0.012481985359804163,0.039105826684962645,-0.13023631966628088,0.01163675806090889
milp20,MILP,sweep_all,synthetic,115.24888284456915,0.7333333333333333,0.00286787748336792,4.418840607796598,32.10232022915972,0,-2.224724673269632e-05,0.038523418622070045,-0.13002287604314458,0.010780895789118058
milp21,MILP,sweep_all,synthetic,115.32180509650038,0.7333333333333333,0.002866089344024658,4.454347296253507,32.08402098658336,0,0.012481985359804163,0.04505116377035593,-0.1610080313631779,0.016105534003882867
milp22,MILP,sweep_all,synthetic,19.688257928366863,1.0,0.012558043003082275,2.8903717578961645,36.586364343444274,0,0.01587034470505568,0.04858386797712946,-0.07025777123656533,0.13078979604707286
milp23,MILP,sweep_all,synthetic,85.95621640233294,1.0,0.011093273758888245,3.258096538021482,32.37961375045327,0,0.02519025613313109,0.04903546670161861,-0.09971973879894344,0.069180969175891
milp24,MILP,sweep_all,synthetic,933.1890422458293,1.0,0.0034487247467041016,5.472270673671475,32.890956031301506,1,0.024496162306123625,0.13846174361804345,-0.25760084583948634,0.3274067514898581
milp25,MILP,sweep_all,synthetic,7413.763381089176,0.91,0.00027951598167419434,5.631211781821365,34.50219322256036,1,0.1387185496354696,0.20966351817982276,-0.5401673753431687,0.38831814579602736
milp26,MILP,sweep_all,synthetic,3529.9434768753845,0.96,0.0015424266457557678,6.391917113392602,31.894669170678267,1,0.05406481674236907,0.15862650474081594,-0.3001315758199487,0.44999255930048265
milp27,MILP,sweep_all,synthetic,100.4026289119283,0.9,0.029943853616714478,4.1588830833596715,32.38337729603681,0,0.012481985359804163,0.045842746745601584,-0.13487222198518578,0.03194918935191861
milp28,MILP,sweep_all,synthetic,17.270038437344034,1.0,0.1024307906627655,5.170483995038151,35.46123706447593,0,0.044368870438107985,0.14578997849965925,-0.07293244719845206,0.629022885398211
milp29,MILP,sweep_all,synthetic,115.53966556599323,0.85,0.005357801914215088,3.4339872044851463,34.13800680958666,0,0.11808700549800488,0.19848980601012797,-0.6833029824078869,0.2297582808642115
milp30,MILP,sweep_all,synthetic,689.0651522735752,0.87,0.0032888799905776978,4.51085950651685,30.153651989109218,1,-0.7592702106909675,0.3479756550105156,-0.8920962299114852,0.2674026007397567
milp31,MILP,sweep_all,synthetic,52156.0821415642,0.705,4.272162914276123e-05,3.5263605246161616,30.675272939784197,1,-0.7655511898682403,0.30237671047932146,-0.8916306757987289,0.034565743907036255
dc_cnn1,Deep Contractive,sweep_all,synthetic,0.29525089633840584,0.5052083333333334,0.3315001428127289,6.343880434126331,41.95219152357433,0,-0.42925128453406075,0.3622063792370881,-0.9079139798584841,0.021902899254553403
dc_cnn2,Deep Contractive,sweep_all,synthetic,0.7123952402766708,0.6591796875,0.47263234853744507,6.396929655216146,37.97582378402239,0,-0.012915809762922168,0.02434596753819461,-0.05566242309510105,0.01768756119954309
dc_cnn3,Deep Contractive,sweep_all,synthetic,0.9850380977279286,0.7668805803571429,10.468107223510742,6.396929655216146,23.212880717961614,0,-0.0011440059577173464,0.006328819215046067,-0.015251209737864792,0.006680036841516621
dc_cnn4,Deep Contractive,sweep_all,synthetic,0.9984251374703114,0.8136935763888888,62.075225830078125,5.8971538676367405,9.360603413887674,0,0.00031788849344719945,0.006671318933836148,-0.012760205928529243,0.013291808453697332
dc_cnn5,Deep Contractive,sweep_all,synthetic,0.9994104418935394,0.8481889204545454,1348.24853515625,5.147494476813453,3.2119489935190253,0,-0.00600508357689437,0.009171297181366677,-0.01233134108127232,0.02080248711441626
dc_cnn6,Deep Contractive,sweep_all,synthetic,0.23767183021733965,0.4772135416666667,0.22608405351638794,6.16541785423142,41.50934764154548,0,-0.00835889047764069,0.3652780633002874,-0.8925738665205434,0.020986703698369667
dc_cnn7,Deep Contractive,sweep_all,synthetic,0.8274552231690688,0.710546875,0.8451133966445923,6.396929655216146,39.2457565097209,0,-0.012915809762922168,0.024599278771126935,-0.06407195587347028,0.018696688743607637
dc_cnn8,Deep Contractive,sweep_all,synthetic,0.9867620318228085,0.7791573660714286,8.553570747375488,6.375024819828097,17.94473593241768,0,-0.006072937872459807,0.005620539822554498,-0.016757171688752376,0.004833095406846156
dc_cnn9,Deep Contractive,sweep_all,synthetic,0.9987761905331464,0.8228081597222222,76.32766723632812,5.793013608384144,6.272782855121132,0,-0.0012819269272857613,0.006499928764262955,-0.010753683975226816,0.014637551034699672
dc_cnn10,Deep Contractive,sweep_all,synthetic,0.9993452371762654,0.8495205965909091,1935.6729736328125,5.627621113690637,6.340789936275357,0,0.0033362933345151956,0.00949138260880819,-0.01113871964927817,0.019561882424261736
dc_cnn11,Deep Contractive,sweep_all,synthetic,0.9850381129895466,0.7668805803571429,2.317404270172119,6.376726947898627,19.053018164292585,0,-0.00905454109199711,0.0058857576770279686,-0.015851859221775764,0.006013917577508893
