instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
meap1,MEAP,sweep_all,synthetic,40.99999250842064,0.5714285714285714,0.0010000001639127731,0.6931471805599453,70.7494756344799,0,0.1897170444677691,0.206663027572333,-0.00468004536906574,0.7010303912879864
meap2,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.6888794541139363,63.725779352993605,1,0.020569368077239525,0.06381008793223229,0.003045937195436943,0.09012135806275925
meap3,MEAP,sweep_all,synthetic,1322.3931873338656,0.9763779527559056,0.0010000000474974513,4.330733340286331,64.18625208811567,1,0.25428984419920553,0.1726304852499472,0.03410120857799701,0.6603871549187419
meap4,MEAP,sweep_all,synthetic,5365.0897056746335,0.9941291585127201,0.0010000000474974513,5.645446897643238,64.26292620454478,1,0.2094402983396999,0.21618389544659136,0.045402533582576204,0.7810445279978158
meap5,MEAP,sweep_all,synthetic,724.0898983263686,0.9523809523809523,0.0010000000474974513,3.8066624897703196,63.972233029333005,1,0.04557521195952918,0.028907964894049072,-0.0005931098892566653,0.08861536261771905
meap6,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.58351893845611,63.80700695860285,1,0.012687931057185242,0.06157158294395645,-0.001671536006145091,0.11577758338634055
meap7,MEAP,sweep_all,synthetic,630.999905072594,1.0,0.0010000000474974513,3.5263605246161616,63.532074052345926,1,0.04557521195952918,0.030450154801619615,-0.027569259783172796,0.0889537642254867
meap8,MEAP,sweep_all,synthetic,630.999905072594,1.0,0.0010000000474974513,3.4657359027997265,63.27714266667052,1,0.04557521195952918,0.03167277848707427,-0.04965143697455079,0.08704984252319899
meap9,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.5553480614894135,63.7356139149746,1,0.008094766388032415,0.03215251025398628,-0.001971446076639405,0.08949600719374551
meap10,MEAP,sweep_all,synthetic,645.0449604239334,0.9523809523809523,9.999999747378752e-05,3.58351893845611,63.467704338576624,1,0.020569368077239525,0.03355993309888008,1.5774301325488516e-05,0.11186861170893159
meap11,MEAP,sweep_all,synthetic,645.0449023698914,0.9523809523809523,9.999999747378752e-06,3.6635616461296463,63.52820945876017,1,0.020569368077239525,0.06311750787992268,0.0013624420137289261,0.10154519586541533
meap12,MEAP,sweep_all,synthetic,645.0449829095112,0.9523809523809523,1.0,3.58351893845611,63.43706717714754,1,0.0066046403763990735,0.05569475748281828,-0.17979947359978482,0.06078169056487282
meap13,MEAP,sweep_all,synthetic,40.99999250842064,0.5714285714285714,0.0010000001639127731,0.6931471805599453,70.75047898794142,0,0.03527655832275933,0.21954504289066307,0.001777949225191467,0.788991968616755
meap14,MEAP,sweep_all,synthetic,645.0449999999936,0.9523809523809523,100.0,3.5553480614894135,63.46136499900791,1,0.045142858945993014,0.07133653862537337,-0.06828979448817887,0.09001750046658097
milp1,MILP,sweep_all,synthetic,13.56779918317475,0.8333333333333334,0.04671812057495117,3.2188758248682006,32.35174663335047,0,-0.04086113256487929,0.046062050709212224,-0.14856937649657176,0.010827340918404846
milp2,MILP,sweep_all,synthetic,143.4963851606485,0.9666666666666667,0.009411066770553589,4.23410650459726,32.992183582693706,0,0.0015341394213232726,0.04487160110498779,-0.1336260220221547,0.017304866501400697
milp3,MILP,sweep_all,synthetic,853.1880497300713,0.9666666666666667,0.001780688762664795,4.465908118654584,32.72965686580451,0,-0.04172147533024845,0.04940615207368377,-0.15816703434832502,0.01764810287007318
milp4,MILP,sweep_all,synthetic,1478.6321270908015,0.9666666666666667,0.0010389089584350586,4.553876891600541,32.99541444196227,0,-0.0529321953548118,0.05676319384805011,-0.16647318064268005,0.029891386969120262
milp5,MILP,sweep_all,synthetic,1412.2381903730816,0.9666666666666667,0.0010890364646911621,4.605170185988092,32.895947438980755,0,-0.00706709792809164,0.05843428711219888,-0.11226927823954291,0.13630785867232245
milp6,MILP,sweep_all,synthetic,1349.7992037948704,0.9666666666666667,0.0011395812034606934,4.3694478524670215,32.84029731011398,0,-0.04537216251139399,0.04698282384846321,-0.1560715782335127,0.015172912446524904
milp7,MILP,sweep_all,synthetic,1081.6242868694835,0.9666666666666667,0.0014224052429199219,4.5217885770490405,33.168340565534,0,-0.039992913457347325,0.04643814312508692,-0.15408133085335163,0.027489403969415443
milp8,MILP,sweep_all,synthetic,12.104775321244121,0.8666666666666667,0.0774068683385849,3.091042453358316,33.24253923180555,0,-0.06250950267840115,0.04870274995322262,-0.14655094072542557,0.01919073618397896
milp9,MILP,sweep_all,synthetic,76.34656858781675,1.0,0.022936195135116577,4.48863636973214,33.8248596665537,0,0.0015341394213232726,0.07785628051797512,-0.1069604543686255,0.19343307278695687
milp10,MILP,sweep_all,synthetic,184.98700681478667,1.0,0.010376662015914917,4.653960350157523,33.81587768818747,0,-0.0056363477972748155,0.15386834290941098,-0.05210660773259025,0.6060128292502923
milp11,MILP,sweep_all,synthetic,233.19333489703416,1.0,0.008300289511680603,4.663439094112067,33.84638366623409,0,0.03523289105011741,0.14268353937752812,-0.027646661170150275,0.5068612728699534
milp12,MILP,sweep_all,synthetic,224.88328739212255,1.0,0.008616462349891663,4.59511985013459,33.758575229113,0,-0.03915796328208443,0.11080812841465729,-0.08405390023882443,0.42225417997353476
milp13,MILP,sweep_all,synthetic,240.84170929006936,1.0,0.00804390013217926,4.634728988229636,33.94914613498031,1,0.0015341394213232726,0.007270023723112133,-0.007664700236974224,0.02025669788037769
milp15,MILP,sweep_all,synthetic,9.710306456795342,0.3333333333333333,0.013059407472610474,4.330733340286331,31.84623704644745,0,-0.04438000497172427,0.047375796458245495,-0.1434923326060122,0.00993006199400034
milp16,MILP,sweep_all,synthetic,64.91766736918305,0.6666666666666666,0.004390209913253784,4.51085950651685,31.96851558236291,0,-0.06336607326643016,0.05754815085001808,-0.1854483036244164,0.015187482566908947
milp17,MILP,sweep_all,synthetic,107.93435369399286,0.7333333333333333,0.003018990159034729,4.382026634673881,32.04930752226021,0,-0.061123677920836755,0.05488724833211243,-0.17976881286134372,0.012462848822632816
milp18,MILP,sweep_all,synthetic,114.54960355555461,0.7333333333333333,0.0028813332319259644,4.394449154672439,32.10356622198843,0,-0.061123677920836755,0.055026812825614675,-0.1908161349363333,0.012166174476594236
