instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
meap1,MEAP,sweep_all,synthetic,40.99999250842064,0.5714285714285714,0.0010000001639127731,0.6931471805599453,70.7494756344799,0,-0.0010099836484860005,0.0080925411191586,-0.0018099119792897307,0.027533070280306018
meap2,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.6888794541139363,63.725779352993605,0,0.008662252719346652,0.010614561853148016,-0.0013058734896391024,0.028221831266279324
meap3,MEAP,sweep_all,synthetic,1322.3931873338656,0.9763779527559056,0.0010000000474974513,4.330733340286331,64.18625208811567,0,0.0336635395908851,0.031963924761274284,-0.0026219698279946746,0.09844820143039752
meap4,MEAP,sweep_all,synthetic,5365.0897056746335,0.9941291585127201,0.0010000000474974513,5.645446897643238,64.26292620454478,0,0.17517981411378064,0.0739968640018729,0.002717620571098217,0.28156490336740914
meap5,MEAP,sweep_all,synthetic,724.0898983263686,0.9523809523809523,0.0010000000474974513,3.8066624897703196,63.972233029333005,0,0.00665790907584505,0.01046786789084609,-0.0018494406320328943,0.03193489187520358
meap6,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.58351893845611,63.80700695860285,0,0.0027766573833915365,0.010400279728279083,-0.0013229272867002232,0.020219569337967737
meap7,MEAP,sweep_all,synthetic,630.999905072594,1.0,0.0010000000474974513,3.5263605246161616,63.532074052345926,0,0.006435602713184299,0.008059949819244168,-0.0008262878317401776,0.02664498715198376
meap8,MEAP,sweep_all,synthetic,630.999905072594,1.0,0.0010000000474974513,3.4657359027997265,63.27714266667052,0,0.006435602713184299,0.008027439275920676,-0.0018629769051861339,0.02425498338419796
meap9,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.5553480614894135,63.7356139149746,0,0.008662252719346652,0.008244359722284543,-0.001944392044749394,0.02969479901705678
meap10,MEAP,sweep_all,synthetic,645.0449604239334,0.9523809523809523,9.999999747378752e-05,3.58351893845611,63.467704338576624,0,0.00665790907584505,0.00625661071662636,-0.0016726364994641882,0.02131764571935247
meap11,MEAP,sweep_all,synthetic,645.0449023698914,0.9523809523809523,9.999999747378752e-06,3.6635616461296463,63.52820945876017,0,0.0008576089772812066,0.0074063295275336,-0.001121558363718377,0.026601929702393962
meap12,MEAP,sweep_all,synthetic,645.0449829095112,0.9523809523809523,1.0,3.58351893845611,63.43706717714754,0,0.008523034835554371,0.007137664796709928,-0.0020904634823704156,0.022632335072463493
meap13,MEAP,sweep_all,synthetic,40.99999250842064,0.5714285714285714,0.0010000001639127731,0.6931471805599453,70.75047898794142,0,0.004054817105900597,0.012612591072739054,-0.003941060544586099,0.02792765433373729
meap14,MEAP,sweep_all,synthetic,645.0449999999936,0.9523809523809523,100.0,3.5553480614894135,63.46136499900791,0,0.010158753838061238,0.009524382040075446,-0.0016802507584782475,0.036107263682734585
milp1,MILP,sweep_all,synthetic,13.56779918317475,0.8333333333333334,0.04671812057495117,3.2188758248682006,32.35174663335047,0,-0.007248621127333662,0.0037505537106046877,-0.011357891337562421,0.003460328646959145
milp2,MILP,sweep_all,synthetic,143.4963851606485,0.9666666666666667,0.009411066770553589,4.23410650459726,32.992183582693706,0,-0.0024136804015840456,0.010238822208358124,-0.005158678436844177,0.032331944389353745
milp3,MILP,sweep_all,synthetic,853.1880497300713,0.9666666666666667,0.001780688762664795,4.465908118654584,32.72965686580451,0,-0.001325160224996411,0.013014799194018782,-0.005343785677168518,0.040997494632515924
