instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
meap1,MEAP,sweep_all,synthetic,40.99999250842064,0.5714285714285714,0.0010000001639127731,0.6931471805599453,70.7494756344799,0,0.012320095537864343,0.030216325727577854,-0.002903304650032656,0.09171122638730023
meap2,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.6888794541139363,63.725779352993605,0,0.04851103948167472,0.0204385851525624,-0.008042323264366144,0.07761886493455589
meap3,MEAP,sweep_all,synthetic,1322.3931873338656,0.9763779527559056,0.0010000000474974513,4.330733340286331,64.18625208811567,0,0.21064327429509477,0.18187344244339995,-0.27313570748143157,0.5160254948696767
meap4,MEAP,sweep_all,synthetic,5365.0897056746335,0.9941291585127201,0.0010000000474974513,5.645446897643238,64.26292620454478,1,0.1645680684769204,0.125941052235036,0.01771460623689722,0.4767936760447362
meap5,MEAP,sweep_all,synthetic,724.0898983263686,0.9523809523809523,0.0010000000474974513,3.8066624897703196,63.972233029333005,0,0.030420445102756082,0.03535258869759653,-0.002593394296293022,0.10130115860570246
meap6,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.58351893845611,63.80700695860285,0,0.025001820632255266,0.024186912146467506,-0.008605437116862475,0.088472895651495
meap7,MEAP,sweep_all,synthetic,630.999905072594,1.0,0.0010000000474974513,3.5263605246161616,63.532074052345926,0,0.050649401572030614,0.025815364144096183,-0.00781934395264434,0.0932821888689594
meap8,MEAP,sweep_all,synthetic,630.999905072594,1.0,0.0010000000474974513,3.4657359027997265,63.27714266667052,0,0.01675180598512618,0.03395264182146193,-0.005421279639888659,0.09252376587207226
meap9,MEAP,sweep_all,synthetic,645.0449640723831,0.9523809523809523,0.0010000000474974513,3.5553480614894135,63.7356139149746,0,0.008892041647189756,0.031079041716022972,-0.0060100585422756155,0.0774618867787039
meap10,MEAP,sweep_all,synthetic,645.0449604239334,0.9523809523809523,9.999999747378752e-05,3.58351893845611,63.467704338576624,0,0.025001820632255266,0.02096977778604287,-0.008404908621196028,0.05995888742642206
